,carat,cut,color,clarity,depth,table,price,x,y,z,clarity_num,color_num
26566,2.04,Ideal,F,SI2,62.3,57.0,16261.0,8.05,8.13,5.04,1.0,4.0
26567,2.0,Premium,G,SI2,61.8,58.0,16262.0,8.05,7.99,4.96,1.0,3.0
26568,2.38,Premium,J,VS2,62.6,59.0,16273.0,8.52,8.49,5.32,3.0,0.0
26569,2.4,Ideal,J,SI1,60.6,57.0,16274.0,8.62,8.76,5.26,2.0,0.0
26570,1.51,Premium,E,VS1,59.5,59.0,16277.0,7.54,7.48,4.47,4.0,5.0
26571,2.51,Premium,J,SI2,59.3,58.0,16278.0,8.83,8.87,5.25,1.0,0.0
26572,2.03,Fair,F,SI1,65.4,58.0,16280.0,7.9,7.84,5.15,2.0,4.0
26573,2.0,Very Good,H,SI1,60.9,58.0,16280.0,8.07,8.15,4.94,2.0,2.0
26574,1.74,Very Good,D,SI1,61.9,58.0,16286.0,7.74,7.79,4.81,2.0,6.0
26575,2.01,Premium,H,SI1,58.2,62.0,16287.0,8.26,8.21,4.79,2.0,2.0
26576,2.01,Premium,H,SI2,60.5,61.0,16287.0,8.14,8.09,4.91,1.0,2.0
26577,2.01,Ideal,I,SI1,64.8,62.0,16287.0,7.92,7.82,5.1,2.0,1.0
26578,2.02,Ideal,F,SI2,61.3,57.0,16290.0,8.11,8.16,4.99,1.0,4.0
26579,2.0,Good,I,VS2,63.6,60.0,16291.0,7.95,8.03,5.08,3.0,1.0
26580,1.66,Very Good,F,VS2,61.4,58.0,16294.0,7.63,7.68,4.7,3.0,4.0
26581,2.09,Good,I,SI1,57.9,63.0,16294.0,8.37,8.46,4.87,2.0,1.0
26582,2.05,Good,G,SI2,63.7,61.0,16295.0,8.03,7.99,5.1,1.0,3.0
26583,1.64,Ideal,G,VS2,61.5,56.0,16297.0,7.59,7.62,4.68,3.0,3.0
26584,2.24,Ideal,H,SI2,61.4,56.0,16300.0,8.38,8.43,5.16,1.0,2.0
26585,1.6,Ideal,H,IF,61.5,53.0,16300.0,7.57,7.69,4.66,7.0,2.0
26586,2.01,Very Good,I,VS2,59.6,60.0,16304.0,8.13,8.19,4.86,3.0,1.0
26587,2.01,Good,I,VS2,62.4,62.0,16304.0,7.91,7.99,4.96,3.0,1.0
26588,2.4,Premium,J,SI1,59.7,58.0,16304.0,8.75,8.71,5.21,2.0,0.0
26589,2.03,Premium,I,VS2,60.5,62.0,16309.0,8.22,8.17,4.96,3.0,1.0
26590,2.03,Premium,I,VS2,58.5,60.0,16309.0,8.37,8.34,4.89,3.0,1.0
26591,1.53,Ideal,G,VS1,60.5,57.0,16311.0,7.42,7.52,4.51,4.0,3.0
26592,2.65,Premium,G,SI2,62.0,61.0,16314.0,8.82,8.75,5.45,1.0,3.0
26593,1.74,Ideal,G,VS2,61.7,56.0,16316.0,7.72,7.68,4.75,3.0,3.0
26594,1.74,Ideal,G,VS2,62.9,57.0,16316.0,7.68,7.64,4.82,3.0,3.0
26595,1.54,Ideal,G,VVS1,60.8,57.0,16316.0,7.49,7.45,4.54,6.0,3.0
26596,2.04,Very Good,H,SI2,60.0,60.0,16319.0,8.21,8.17,4.91,1.0,2.0
26597,2.01,Ideal,J,VS1,60.9,56.0,16319.0,8.14,8.18,4.97,4.0,0.0
26598,2.04,Ideal,H,SI2,62.0,56.0,16319.0,8.18,8.23,5.09,1.0,2.0
26599,2.02,Premium,G,SI1,62.3,61.0,16323.0,8.07,7.96,4.99,2.0,3.0
26600,2.3,Ideal,I,SI2,61.8,57.0,16329.0,8.48,8.45,5.23,1.0,1.0
26601,2.11,Premium,G,SI2,62.2,60.0,16336.0,8.19,8.15,5.08,1.0,3.0
26602,2.07,Ideal,I,SI2,62.0,55.0,16337.0,8.22,8.12,5.07,1.0,1.0
26603,1.6,Ideal,G,VVS1,60.8,56.0,16339.0,7.58,7.54,4.6,6.0,3.0
26604,2.35,Premium,H,SI2,62.3,58.0,16340.0,8.51,8.44,5.28,1.0,2.0
26605,1.8,Ideal,F,SI1,61.4,54.0,16340.0,7.86,7.82,4.81,2.0,4.0
26606,1.52,Ideal,G,VVS1,61.4,57.0,16343.0,7.38,7.4,4.54,6.0,3.0
26607,2.54,Very Good,H,SI2,63.5,56.0,16353.0,8.68,8.65,5.5,1.0,2.0
26608,2.54,Very Good,H,SI2,63.5,56.0,16353.0,8.68,8.65,5.5,1.0,2.0
26609,2.1,Premium,F,SI2,62.1,59.0,16357.0,8.16,8.18,5.07,1.0,4.0
26610,2.05,Premium,G,SI2,60.1,59.0,16357.0,8.2,8.3,4.96,1.0,3.0
26611,1.62,Ideal,E,VS2,61.4,57.0,16358.0,7.54,7.58,4.64,3.0,5.0
26612,2.11,Very Good,I,VS2,60.3,60.5,16363.0,8.22,8.29,4.98,3.0,1.0
26613,1.5,Fair,F,VVS2,64.7,53.0,16364.0,7.22,7.15,4.65,5.0,4.0
26614,1.8,Ideal,F,SI1,61.8,57.0,16364.0,7.79,7.83,4.83,2.0,4.0
26615,2.02,Premium,I,SI1,60.9,60.0,16368.0,8.13,8.1,4.94,2.0,1.0
26616,2.28,Premium,J,VS2,62.4,58.0,16369.0,8.45,8.35,5.24,3.0,0.0
26617,1.51,Ideal,F,VS1,62.1,56.0,16370.0,7.34,7.38,4.57,4.0,4.0
26618,2.07,Very Good,I,VS2,60.6,58.0,16378.0,8.24,8.29,5.01,3.0,1.0
26619,2.0,Very Good,E,SI2,63.1,53.0,16380.0,7.99,8.11,5.08,1.0,5.0
26620,2.01,Very Good,I,VS2,59.6,58.0,16383.0,8.18,8.23,4.89,3.0,1.0
26621,1.71,Ideal,F,VS2,61.9,57.0,16384.0,7.73,7.62,4.75,3.0,4.0
26622,2.02,Fair,D,SI1,65.0,55.0,16386.0,7.94,7.84,5.13,2.0,6.0
26623,2.04,Very Good,G,SI2,59.9,58.0,16389.0,8.26,8.31,4.96,1.0,3.0
26624,2.14,Premium,H,VS2,61.7,58.0,16390.0,8.28,8.22,5.09,3.0,2.0
26625,2.03,Very Good,I,SI1,62.3,60.0,16392.0,8.01,8.07,5.01,2.0,1.0
26626,2.07,Premium,I,SI1,62.9,59.0,16392.0,8.15,8.09,5.11,2.0,1.0
26627,2.11,Premium,H,VS2,60.8,61.0,16395.0,8.32,8.28,5.05,3.0,2.0
26628,2.19,Very Good,I,SI1,60.7,60.0,16397.0,8.46,8.4,5.12,2.0,1.0
26629,2.02,Ideal,J,VS1,61.8,57.0,16397.0,8.06,8.13,5.0,4.0,0.0
26630,2.22,Good,I,SI2,63.2,57.0,16398.0,8.23,8.28,5.22,1.0,1.0
26631,2.16,Premium,H,SI2,59.7,60.0,16400.0,8.38,8.3,4.98,1.0,2.0
26632,1.51,Very Good,F,VS1,60.0,60.0,16402.0,7.39,7.42,4.44,4.0,4.0
26633,2.11,Ideal,D,SI2,62.7,56.0,16404.0,8.25,8.18,5.14,1.0,6.0
26634,1.09,Good,D,IF,58.7,61.0,16406.0,6.75,6.85,3.99,7.0,6.0
26635,1.5,Very Good,D,VS1,61.2,63.0,16407.0,7.28,7.32,4.47,4.0,6.0
26636,2.0,Ideal,I,SI1,61.4,57.0,16407.0,8.05,8.11,4.96,2.0,1.0
26637,1.5,Premium,E,VS1,60.3,60.0,16409.0,7.34,7.43,4.45,4.0,5.0
26638,2.01,Good,F,SI2,62.2,57.0,16410.0,7.91,7.97,4.94,1.0,4.0
26639,2.03,Very Good,E,SI2,63.7,58.0,16412.0,7.91,7.94,5.05,1.0,5.0
26640,2.04,Very Good,I,SI1,63.6,60.0,16420.0,7.97,7.86,5.03,2.0,1.0
26641,2.03,Very Good,I,VS2,59.9,59.0,16422.0,8.32,8.24,4.96,3.0,1.0
26642,2.0,Good,D,SI2,60.3,56.0,16425.0,8.08,8.11,4.88,1.0,6.0
26643,2.04,Premium,G,SI2,61.8,56.0,16426.0,8.13,8.05,5.0,1.0,3.0
26644,2.51,Premium,J,SI2,59.3,58.0,16427.0,8.87,8.83,5.25,1.0,0.0
26645,2.18,Ideal,J,VS2,62.2,55.0,16427.0,8.32,8.36,5.19,3.0,0.0
26646,2.18,Ideal,J,VS2,60.3,57.0,16427.0,8.41,8.45,5.08,3.0,0.0
26647,2.05,Premium,H,SI2,62.5,58.0,16431.0,8.12,8.08,5.06,1.0,2.0
26648,2.06,Premium,G,SI2,61.8,58.0,16437.0,8.1,8.15,5.02,1.0,3.0
26649,2.0,Good,I,VS2,63.6,60.0,16439.0,8.03,7.95,5.08,3.0,1.0
26650,2.03,Very Good,H,SI2,56.8,61.0,16442.0,8.52,8.42,4.81,1.0,2.0
26651,2.05,Ideal,G,SI2,59.8,59.0,16446.0,8.22,8.31,4.94,1.0,3.0
26652,2.28,Ideal,J,VS2,62.7,57.0,16450.0,8.43,8.36,5.26,3.0,0.0
26653,1.53,Premium,G,VVS1,60.6,58.0,16451.0,7.45,7.49,4.53,6.0,3.0
26654,2.0,Very Good,I,VS2,60.4,60.0,16459.0,8.14,8.19,4.93,3.0,1.0
26655,2.13,Very Good,G,SI2,57.9,60.0,16462.0,8.41,8.56,4.91,1.0,3.0
26656,2.0,Very Good,E,SI2,59.5,58.0,16462.0,8.17,8.27,4.89,1.0,5.0
26657,2.59,Ideal,J,VS1,61.7,56.0,16465.0,8.83,8.77,5.43,4.0,0.0
26658,2.12,Ideal,H,SI2,62.4,57.0,16466.0,8.19,8.16,5.1,1.0,2.0
26659,2.46,Ideal,J,SI2,62.3,57.0,16466.0,8.66,8.57,5.37,1.0,0.0
26660,1.0,Ideal,D,IF,60.7,57.0,16469.0,6.44,6.48,3.92,7.0,6.0
26661,2.17,Premium,D,SI2,62.2,59.0,16472.0,8.28,8.34,5.17,1.0,6.0
26662,2.1,Very Good,H,SI2,63.0,57.0,16479.0,8.08,8.13,5.11,1.0,2.0
26663,2.1,Premium,H,SI2,60.4,59.0,16479.0,8.28,8.33,5.02,1.0,2.0
26664,2.03,Premium,I,VS2,60.5,62.0,16483.0,8.22,8.17,4.96,3.0,1.0
26665,2.0,Premium,D,SI2,60.8,60.0,16484.0,8.15,8.1,4.94,1.0,6.0
26666,1.52,Very Good,E,VS1,62.4,55.0,16485.0,7.33,7.41,4.6,4.0,5.0
26667,1.52,Ideal,G,VVS1,61.4,57.0,16492.0,7.4,7.38,4.54,6.0,3.0
26668,2.01,Premium,I,SI1,61.5,60.0,16499.0,8.12,8.01,4.96,2.0,1.0
26669,2.01,Premium,H,SI2,61.6,58.0,16499.0,8.12,8.02,4.97,1.0,2.0
26730,2.03,Ideal,G,SI2,62.5,56.0,16505.0,8.1,8.05,5.05,1.0,3.0
26731,2.05,Premium,G,SI2,60.1,59.0,16506.0,8.3,8.2,4.96,1.0,3.0
26732,2.1,Fair,F,SI2,59.5,69.0,16506.0,8.35,8.25,4.94,1.0,4.0
26733,1.62,Ideal,E,VS2,61.4,57.0,16507.0,7.58,7.54,4.64,3.0,5.0
26734,2.06,Good,H,SI2,63.7,57.0,16512.0,8.12,8.03,5.14,1.0,2.0
26735,2.11,Ideal,I,VS2,60.3,61.0,16512.0,8.29,8.22,4.98,3.0,1.0
26736,1.8,Ideal,F,SI1,61.8,57.0,16513.0,7.83,7.79,4.83,2.0,4.0
26737,1.51,Premium,E,VS1,62.7,58.0,16518.0,7.25,7.33,4.57,4.0,5.0
26738,1.52,Good,F,VS1,63.4,60.0,16519.0,7.25,7.3,4.61,4.0,4.0
26739,1.51,Ideal,F,VS1,62.1,56.0,16520.0,7.38,7.34,4.57,4.0,4.0
26740,1.7,Premium,G,VS1,61.0,59.0,16521.0,7.7,7.64,4.68,4.0,3.0
26741,2.2,Ideal,H,SI2,60.0,58.0,16530.0,8.47,8.5,5.09,1.0,2.0
26742,2.47,Premium,J,SI2,59.4,59.0,16532.0,8.85,8.79,5.24,1.0,0.0
26743,2.44,Very Good,J,VS2,60.1,59.0,16533.0,8.75,8.83,5.28,3.0,0.0
26744,3.01,Ideal,J,I1,65.4,60.0,16538.0,8.99,8.93,5.86,0.0,0.0
26745,2.0,Good,I,VS2,63.3,56.0,16544.0,7.98,8.03,5.07,3.0,1.0
26746,2.0,Premium,I,VS2,60.7,60.0,16544.0,8.02,8.07,4.88,3.0,1.0
26747,1.41,Ideal,F,VVS1,61.1,57.0,16545.0,7.2,7.28,4.42,6.0,4.0
26748,1.6,Ideal,G,IF,59.8,54.0,16547.0,7.75,7.63,4.6,7.0,3.0
26749,2.22,Very Good,I,SI2,63.2,57.0,16547.0,8.28,8.23,5.22,1.0,1.0
26750,1.51,Premium,F,VS1,60.0,60.0,16551.0,7.42,7.39,4.44,4.0,4.0
26751,2.24,Very Good,I,SI2,61.7,57.7,16558.0,8.37,8.43,5.18,1.0,1.0
26752,2.21,Ideal,D,SI2,62.0,57.0,16558.0,8.36,8.31,5.18,1.0,6.0
26753,1.5,Premium,E,VS1,60.3,60.0,16558.0,7.43,7.34,4.45,4.0,5.0
26754,2.02,Ideal,I,SI1,61.8,56.0,16560.0,8.07,8.09,4.99,2.0,1.0
26755,2.01,Ideal,I,SI1,61.4,57.0,16562.0,8.13,8.19,5.01,2.0,1.0
26756,2.28,Premium,J,VS2,62.9,58.0,16564.0,8.42,8.34,5.27,3.0,0.0
26757,2.02,Good,H,SI2,60.2,55.0,16565.0,8.08,8.19,4.9,1.0,2.0
26758,1.57,Ideal,E,VS2,62.3,57.0,16570.0,7.39,7.44,4.62,3.0,5.0
26759,2.25,Ideal,I,SI2,60.5,56.0,16575.0,8.49,8.54,5.15,1.0,1.0
26760,1.71,Ideal,D,SI1,60.3,60.0,16575.0,7.69,7.77,4.66,2.0,6.0
26761,2.0,Very Good,F,SI1,63.6,58.0,16580.0,7.91,7.98,5.05,2.0,4.0
26762,2.01,Very Good,H,SI1,60.6,62.0,16582.0,8.05,8.08,4.89,2.0,2.0
26763,2.01,Good,E,SI2,60.0,64.0,16582.0,8.09,8.17,4.88,1.0,5.0
26764,1.69,Premium,F,VS2,58.7,59.0,16583.0,7.87,7.78,4.59,3.0,4.0
26765,2.06,Premium,G,SI2,61.8,58.0,16587.0,8.15,8.1,5.02,1.0,3.0
26766,2.45,Ideal,F,SI2,62.0,55.0,16589.0,8.67,8.64,5.36,1.0,4.0
26767,2.28,Ideal,J,VS1,62.6,54.2,16592.0,8.37,8.41,5.25,4.0,0.0
26768,2.02,Good,I,VS2,57.9,62.0,16593.0,8.28,8.36,4.82,3.0,1.0
26769,1.59,Ideal,G,VVS1,59.9,56.0,16599.0,7.57,7.64,4.55,6.0,3.0
26770,1.53,Premium,G,VVS1,60.6,58.0,16601.0,7.49,7.45,4.53,6.0,3.0
26771,2.06,Very Good,F,SI2,61.5,56.0,16603.0,8.15,8.18,5.02,1.0,4.0
26772,2.05,Premium,I,SI1,60.6,58.0,16611.0,8.22,8.13,4.95,2.0,1.0
26773,1.51,Very Good,F,VVS2,58.0,65.0,16613.0,7.58,7.62,4.41,5.0,4.0
26774,2.04,Very Good,I,VS2,61.0,61.0,16616.0,8.08,8.14,4.95,3.0,1.0
26775,2.07,Ideal,J,VVS2,62.7,54.0,16617.0,8.12,8.17,5.11,5.0,0.0
26776,1.71,Ideal,G,VS1,62.1,55.0,16618.0,7.74,7.59,4.76,4.0,3.0
26777,2.01,Good,D,SI2,59.9,65.0,16624.0,8.0,8.07,4.81,1.0,6.0
26778,2.01,Very Good,I,VS2,59.2,62.0,16626.0,8.14,8.17,4.83,3.0,1.0
26779,2.01,Premium,I,VS2,60.5,60.0,16626.0,8.15,8.17,4.94,3.0,1.0
26780,2.01,Very Good,I,VS2,62.7,58.0,16626.0,7.94,7.98,4.99,3.0,1.0
26781,2.06,Ideal,I,SI1,61.9,56.0,16626.0,8.17,8.19,5.06,2.0,1.0
26782,1.52,Premium,E,VS1,59.9,60.0,16628.0,7.39,7.47,4.45,4.0,5.0
26783,1.52,Premium,E,VS1,60.6,58.0,16628.0,7.38,7.44,4.49,4.0,5.0
26784,2.1,Premium,H,SI2,60.4,59.0,16629.0,8.33,8.28,5.02,1.0,2.0
26785,2.1,Ideal,H,SI2,63.0,57.0,16629.0,8.13,8.08,5.11,1.0,2.0
26786,2.03,Premium,E,SI1,62.9,57.0,16629.0,8.04,7.98,5.04,2.0,5.0
26787,1.75,Very Good,G,VS2,62.6,58.0,16632.0,7.63,7.67,4.79,3.0,3.0
26788,1.52,Premium,E,VS1,62.4,55.0,16636.0,7.41,7.33,4.6,4.0,5.0
26789,2.05,Very Good,J,VS1,61.4,58.5,16641.0,8.13,8.16,5.0,4.0,0.0
26790,2.03,Ideal,H,SI2,61.6,55.0,16642.0,8.18,8.12,5.02,1.0,2.0
26791,1.67,Ideal,G,VS1,61.5,55.0,16643.0,7.62,7.67,4.7,4.0,3.0
26792,2.38,Premium,H,SI1,58.2,60.0,16643.0,8.81,8.78,5.12,2.0,2.0
26793,2.0,Good,H,SI1,63.6,58.0,16650.0,7.96,7.87,5.03,2.0,2.0
26794,2.0,Ideal,E,SI1,62.6,57.0,16650.0,8.08,8.01,5.04,2.0,5.0
26795,2.0,Ideal,E,SI2,62.2,57.0,16650.0,8.11,8.09,5.04,1.0,5.0
26796,2.24,Premium,H,SI2,61.4,57.0,16656.0,8.43,8.35,5.15,1.0,2.0
26797,2.21,Premium,F,SI2,59.6,60.0,16657.0,8.53,8.49,5.07,1.0,4.0
26798,2.02,Ideal,H,SI1,62.3,57.0,16665.0,8.04,8.14,5.04,2.0,2.0
26799,1.51,Premium,E,VS1,62.7,58.0,16669.0,7.33,7.25,4.57,4.0,5.0
26800,1.52,Very Good,F,VS1,63.4,60.0,16670.0,7.3,7.25,4.61,4.0,4.0
26801,2.01,Very Good,H,VS2,63.5,59.0,16677.0,7.92,7.86,5.01,3.0,2.0
26802,1.8,Ideal,H,VS1,62.0,57.0,16683.0,7.84,7.78,4.84,4.0,2.0
26803,2.39,Premium,H,SI1,60.6,58.0,16687.0,8.65,8.58,5.22,2.0,2.0
26804,2.4,Ideal,J,SI1,62.7,57.0,16687.0,8.6,8.5,5.36,2.0,0.0
26805,1.51,Ideal,D,VS1,63.0,53.4,16688.0,7.28,7.3,4.6,4.0,6.0
26806,2.22,Ideal,J,VS1,61.8,59.0,16689.0,8.34,8.37,5.16,4.0,0.0
26807,2.18,Good,H,SI2,60.4,64.0,16690.0,8.38,8.47,5.09,1.0,2.0
26808,2.03,Very Good,I,SI1,62.2,59.0,16693.0,8.03,8.09,5.01,2.0,1.0
26809,2.0,Very Good,I,VS2,63.3,56.0,16694.0,8.03,7.98,5.07,3.0,1.0
26810,2.0,Premium,I,VS2,60.7,60.0,16694.0,8.07,8.02,4.88,3.0,1.0
26811,2.01,Premium,I,VS2,61.7,60.0,16700.0,8.09,8.02,4.97,3.0,1.0
26812,2.09,Ideal,H,SI2,60.6,57.0,16703.0,8.3,8.2,5.0,1.0,2.0
26813,2.09,Ideal,I,SI1,61.4,56.0,16704.0,8.23,8.27,5.06,2.0,1.0
26814,2.02,Ideal,I,SI1,62.2,57.0,16704.0,8.1,8.04,5.02,2.0,1.0
26815,2.36,Ideal,I,SI2,62.8,55.0,16707.0,8.47,8.5,5.33,1.0,1.0
26816,2.02,Premium,I,VS2,59.6,60.0,16709.0,8.2,8.25,4.9,3.0,1.0
26817,2.24,Ideal,I,SI2,61.7,58.0,16709.0,8.43,8.37,5.18,1.0,1.0
26818,2.53,Ideal,I,SI1,62.4,57.0,16709.0,8.68,8.59,5.39,2.0,1.0
26819,2.48,Premium,I,SI1,61.0,60.0,16715.0,8.68,8.61,5.27,2.0,1.0
26820,1.51,Very Good,F,VVS2,61.9,58.0,16716.0,7.3,7.36,4.54,5.0,4.0
26821,1.51,Very Good,F,VVS2,61.4,58.0,16716.0,7.31,7.34,4.5,5.0,4.0
26822,2.17,Ideal,I,SI1,62.1,57.0,16716.0,8.26,8.32,5.15,2.0,1.0
26823,2.51,Very Good,E,SI2,63.1,56.0,16717.0,8.65,8.6,5.44,1.0,5.0
26824,2.04,Ideal,I,SI1,60.2,56.0,16718.0,8.19,8.26,4.95,2.0,1.0
26825,2.04,Ideal,I,SI1,61.0,57.0,16718.0,8.18,8.21,5.0,2.0,1.0
26826,2.14,Premium,H,SI2,62.0,60.0,16723.0,8.27,8.19,5.1,1.0,2.0
26827,2.11,Ideal,I,VS1,61.9,57.0,16723.0,8.28,8.22,5.11,4.0,1.0
26828,2.01,Very Good,F,SI2,60.3,60.0,16728.0,8.08,8.11,4.88,1.0,4.0
26829,2.01,Good,I,SI1,58.8,60.0,16731.0,8.27,8.19,4.84,2.0,1.0
26830,2.01,Premium,H,SI1,60.6,62.0,16733.0,8.08,8.05,4.89,2.0,2.0
26831,2.01,Premium,H,SI1,60.9,59.0,16733.0,8.15,8.04,4.93,2.0,2.0
26832,2.01,Premium,H,SI1,61.5,53.0,16733.0,8.13,8.03,4.97,2.0,2.0
26833,2.01,Ideal,H,SI1,65.1,56.0,16733.0,7.91,7.84,5.12,2.0,2.0
26834,2.01,Good,E,SI2,60.0,64.0,16733.0,8.17,8.09,4.88,1.0,5.0
26835,2.01,Premium,G,SI2,59.0,60.0,16733.0,8.31,8.26,4.89,1.0,3.0
26836,1.54,Premium,D,VS2,59.3,59.0,16736.0,7.54,7.61,4.49,3.0,6.0
26837,2.01,Good,H,SI1,62.2,58.0,16737.0,7.99,8.05,4.99,2.0,2.0
26838,2.01,Very Good,G,SI1,63.2,56.0,16742.0,8.04,7.96,5.06,2.0,3.0
26839,2.03,Premium,H,SI1,61.7,59.0,16747.0,8.1,8.17,5.02,2.0,2.0
26840,1.54,Very Good,D,VS1,59.1,59.0,16750.0,7.51,7.55,4.45,4.0,6.0
26841,1.51,Ideal,F,VVS2,62.6,57.0,16754.0,7.36,7.25,4.57,5.0,4.0
26842,2.04,Premium,I,VS2,61.0,61.0,16768.0,8.14,8.08,4.95,3.0,1.0
26843,2.07,Ideal,J,VVS2,62.7,54.0,16769.0,8.17,8.12,5.11,5.0,0.0
26844,2.01,Good,D,SI2,59.9,65.0,16776.0,8.07,8.0,4.81,1.0,6.0
26845,2.01,Premium,D,SI2,62.7,58.0,16776.0,8.06,7.99,5.03,1.0,6.0
26846,2.13,Premium,G,SI2,60.7,60.0,16778.0,8.27,8.37,5.05,1.0,3.0
26847,2.01,Premium,I,VS2,62.8,58.0,16778.0,8.01,7.94,5.01,3.0,1.0
26848,2.01,Premium,I,VS2,62.7,58.0,16778.0,7.98,7.94,4.99,3.0,1.0
26849,2.01,Premium,I,VS2,59.2,62.0,16778.0,8.17,8.14,4.83,3.0,1.0
26850,2.01,Premium,I,VS2,62.6,59.0,16778.0,8.04,8.01,5.02,3.0,1.0
26851,2.01,Premium,I,VS2,61.0,61.0,16778.0,8.15,7.99,4.92,3.0,1.0
26852,2.01,Premium,I,VS2,60.5,60.0,16778.0,8.17,8.15,4.94,3.0,1.0
26853,1.52,Premium,E,VS1,60.6,58.0,16779.0,7.44,7.38,4.49,4.0,5.0
26854,1.52,Premium,E,VS1,59.9,60.0,16779.0,7.47,7.39,4.45,4.0,5.0
26855,1.71,Premium,F,VS2,60.8,58.0,16779.0,7.79,7.7,4.71,3.0,4.0
26856,2.1,Premium,E,SI2,62.9,59.0,16783.0,8.18,8.13,5.13,1.0,5.0
26857,1.75,Ideal,G,VS2,62.6,56.0,16783.0,7.72,7.65,4.81,3.0,3.0
26858,1.5,Premium,F,VS1,60.2,59.0,16783.0,7.41,7.37,4.45,4.0,4.0
26859,1.75,Premium,G,VS2,61.5,59.0,16783.0,7.76,7.66,4.74,3.0,3.0
26860,1.52,Very Good,F,VVS2,63.7,57.0,16786.0,7.28,7.31,4.65,5.0,4.0
26861,2.03,Premium,I,SI1,61.2,58.0,16787.0,8.21,8.16,5.01,2.0,1.0
26862,1.69,Ideal,F,VS2,62.2,57.0,16789.0,7.59,7.66,4.74,3.0,4.0
26863,2.02,Good,I,VS2,57.9,62.0,16789.0,8.25,8.3,4.79,3.0,1.0
26864,2.37,Ideal,J,VS2,62.2,57.0,16789.0,8.58,8.52,5.32,3.0,0.0
26865,1.62,Ideal,F,VS1,61.3,56.0,16790.0,7.54,7.63,4.65,4.0,4.0
26866,2.39,Very Good,J,VS2,62.2,60.0,16791.0,8.49,8.51,5.29,3.0,0.0
26867,2.03,Ideal,I,VS2,62.7,57.0,16792.0,8.02,8.05,5.04,3.0,1.0
26868,1.5,Premium,D,VS1,62.8,58.0,16793.0,7.29,7.26,4.57,4.0,6.0
26869,2.05,Ideal,J,VS1,61.4,59.0,16793.0,8.16,8.13,5.0,4.0,0.0
26870,2.4,Premium,F,SI2,62.6,59.0,16797.0,8.53,8.49,5.33,1.0,4.0
26871,2.04,Ideal,H,SI2,61.5,57.0,16800.0,8.15,8.18,5.02,1.0,2.0
26872,2.31,Very Good,I,SI1,62.5,55.0,16801.0,8.43,8.5,5.29,2.0,1.0
26873,1.75,Ideal,G,VS2,62.1,57.0,16803.0,7.73,7.69,4.79,3.0,3.0
26874,2.21,Premium,F,SI1,62.1,59.0,16804.0,8.33,8.26,5.15,2.0,4.0
26875,2.23,Premium,G,SI2,61.4,58.0,16805.0,8.41,8.32,5.14,1.0,3.0
26876,1.73,Very Good,G,VS2,62.9,58.0,16807.0,7.58,7.65,4.79,3.0,3.0
26877,1.4,Ideal,F,VVS1,61.9,57.0,16808.0,7.2,7.14,4.44,6.0,4.0
26878,2.01,Very Good,I,VS1,64.4,56.0,16811.0,7.84,7.9,5.07,4.0,1.0
26879,1.71,Premium,G,VS1,62.7,58.0,16813.0,7.66,7.62,4.79,4.0,3.0
26880,1.71,Ideal,G,VS2,61.8,57.0,16817.0,7.7,7.6,4.73,3.0,3.0
26881,2.05,Very Good,F,SI2,59.5,58.0,16819.0,8.26,8.3,4.93,1.0,4.0
26882,2.48,Premium,I,VS2,60.1,58.0,16820.0,8.83,8.76,5.29,3.0,1.0
26883,1.25,Ideal,E,IF,61.8,55.0,16823.0,6.95,6.9,4.28,7.0,5.0
26884,2.09,Very Good,F,SI2,62.7,61.0,16824.0,8.07,8.14,5.08,1.0,4.0
26885,2.42,Ideal,H,SI2,62.3,57.0,16826.0,8.62,8.55,5.35,1.0,2.0
26886,2.51,Very Good,J,SI1,63.8,55.0,16842.0,8.51,8.6,5.46,2.0,0.0
26887,2.18,Good,H,SI2,60.4,64.0,16842.0,8.47,8.38,5.09,1.0,2.0
26888,2.08,Premium,G,VS2,61.3,58.0,16854.0,8.21,8.17,5.02,3.0,3.0
26889,2.06,Premium,F,SI2,61.7,59.0,16857.0,8.21,8.13,5.04,1.0,4.0
26890,2.02,Premium,I,VS2,59.6,60.0,16861.0,8.25,8.2,4.9,3.0,1.0
26891,2.04,Premium,D,SI2,61.8,60.0,16872.0,8.09,8.13,5.01,1.0,6.0
26892,2.0,Very Good,H,SI1,63.3,59.0,16872.0,8.02,8.0,5.07,2.0,2.0
26893,2.04,Very Good,I,VS2,62.5,58.0,16874.0,8.09,8.22,5.1,3.0,1.0
26894,2.18,Very Good,G,SI2,63.1,58.0,16878.0,8.29,8.23,5.21,1.0,3.0
26895,1.76,Premium,G,VS2,61.5,58.0,16879.0,7.78,7.74,4.77,3.0,3.0
26896,2.01,Premium,F,SI2,60.3,60.0,16881.0,8.11,8.08,4.88,1.0,4.0
26897,2.01,Premium,F,SI2,61.3,61.0,16881.0,8.11,8.01,4.94,1.0,4.0
26898,1.54,Premium,D,VS2,59.3,59.0,16889.0,7.61,7.54,4.49,3.0,6.0
26899,2.05,Premium,I,VS2,60.8,58.0,16896.0,8.26,8.19,5.0,3.0,1.0
26900,2.03,Premium,H,SI1,61.7,59.0,16900.0,8.17,8.1,5.02,2.0,2.0
26901,2.03,Ideal,H,SI1,64.4,54.0,16900.0,7.97,7.92,5.12,2.0,2.0
